freq	word1	word2	word3	word4	word5
14	must	have	had	a	bad
14	must	have	known	that	he
14	must	have	known	what	was
14	must	have	missed	the	part
14	must	have	run	out	of
14	must	have	the	support	of
14	must	have	thought	about	it
14	must	have	thought	we	were
14	must	keep	an	eye	on
14	must	know	by	now	that
14	must	make	it	clear	to
14	must	not	be	afraid	to
14	must	say	i	agree	with
14	must	say	that	i	find
14	must	say	that	this	is
14	must	strike	a	balance	between
14	must	take	into	account	that
14	must	watch	of	the	week
14	my	arm	and	led	me
14	my	back	to	the	wall
14	my	bed	in	the	middle
14	my	best	advice	is	to
14	my	best	friend	on	the
14	my	best	not	to	look
14	my	biological	clock	is	ticking
14	my	birthday	is	coming	up
14	my	boyfriend	broke	up	with
14	my	brother	and	his	family
14	my	brother	and	i	did
14	my	brothers	and	sisters	were
14	my	chance	to	be	a
14	my	chevy	to	the	levee
14	my	children	and	grandchildren	are
14	my	children	and	i	were
14	my	concern	is	for	the
14	my	contention	is	that	the
14	my	dad	did	n't	know
14	my	dad	said	to	me
14	my	dad	taught	me	that
14	my	dad	was	the	one
14	my	dad	worked	for	the
14	my	daughter	was	born	in
14	my	dear	brothers	and	sisters
14	my	desk	by	the	end
14	my	dream	of	being	a
14	my	ear	to	the	door
14	my	earliest	memory	is	of
14	my	entire	life	trying	to
14	my	eyes	and	i	was
14	my	eyes	and	listened	to
14	my	eyes	and	think	of
14	my	eyes	for	a	minute
14	my	eyes	to	a	lot
14	my	eyes	to	the	fact
14	my	eyes	were	drawn	to
14	my	face	in	front	of
14	my	family	has	always	been
14	my	father	and	i	used
14	my	father	did	n't	like
14	my	father	died	in	a
14	my	father	taught	me	how
14	my	father	told	me	i
14	my	father	used	to	call
14	my	father	was	able	to
14	my	father	would	take	me
14	my	father	would	tell	me
14	my	fault	you	do	n't
14	my	favorite	character	in	the
14	my	favorite	places	in	the
14	my	favorite	thing	is	to
14	my	favorite	things	about	this
14	my	fear	is	that	it
14	my	first	day	at	work
14	my	first	foray	into	the
14	my	first	job	in	the
14	my	first	night	in	the
14	my	first	priority	is	to
14	my	first	thought	is	to
14	my	friends	and	family	members
14	my	friends	and	family	were
14	my	girlfriend	stacy	and	my
14	my	guess	is	they	will
14	my	gut	tells	me	he
14	my	hands	behind	my	head
14	my	hands	over	my	head
14	my	hat	off	to	the
14	my	head	felt	like	it
14	my	head	over	and	over
14	my	head	that	i	was
14	my	heart	aches	for	the
14	my	heart	beats	so	that
14	my	heart	in	my	throat
14	my	heart	is	beating	like
14	my	heart	tells	me	that
14	my	heart	was	pounding	and
14	my	hope	for	the	future
14	my	hope	is	that	by
14	my	hope	is	that	i
14	my	hope	is	that	when
14	my	house	is	full	of
14	my	house	is	your	house
14	my	house	the	other	day
14	my	hubby	and	i	have
14	my	husband	and	i	put
14	my	husband	and	i	take
14	my	husband	does	n't	like
14	my	husband	grew	up	in
14	my	husband	since	the	day
14	my	husband	told	me	he
14	my	husband	was	out	of
14	my	impression	is	that	it
14	my	impression	is	that	you
14	my	impression	was	that	the
14	my	initial	reaction	was	to
14	my	job	here	is	done
14	my	job	is	n't	to
14	my	job	is	to	work
14	my	job	to	be	a
14	my	job	to	try	to
14	my	job	to	worry	about
14	my	junior	and	senior	years
14	my	keys	in	the	car
14	my	kids	and	i	have
14	my	kids	when	they	were
14	my	lamp	beside	the	golden
14	my	least	favorite	part	of
14	my	life	and	i	know
14	my	life	and	i	want
14	my	life	and	this	is
14	my	life	as	a	dog
14	my	life	as	an	artist
14	my	life	has	been	spent
14	my	life	has	not	been
14	my	life	i	have	had
14	my	life	in	so	many
14	my	life	in	the	last
14	my	life	is	a	little
14	my	life	is	at	stake
14	my	life	is	falling	apart
14	my	life	is	on	the
14	my	life	right	now	is
14	my	life	when	i	did
14	my	life	where	i	did
14	my	lip	to	keep	from
14	my	list	of	places	to
14	my	little	brother	and	sister
14	my	main	goal	was	to
14	my	mama	used	to	say
14	my	mind	and	my	body
14	my	mind	for	some	time
14	my	mind	that	he	was
14	my	mom	was	going	to
14	my	mom	when	she	was
14	my	mother	always	said	that
14	my	mother	and	her	mother
14	my	mother	in	the	kitchen
14	my	mother	on	the	phone
14	my	mother	or	my	father
14	my	mother	or	my	sister
14	my	mother	told	me	when
14	my	mother	used	to	sing
14	my	mother	was	in	a
14	my	name	is	melinda	gordon
14	my	name	out	of	it
14	my	next	step	is	to
14	my	nose	to	the	grindstone
14	my	older	sister	and	i
14	my	own	theory	is	that
14	my	own	version	of	the
14	my	panel	and	to	all
14	my	parents	raised	me	to
14	my	parents	would	kill	me
14	my	part	in	its	downfall
14	my	personal	goal	is	to
14	my	point	is	that	in
14	my	point	was	that	i
14	my	question	is	why	are
14	my	question	is	why	is
14	my	raggy	tee-shirt	be	on
14	my	reading	of	the	situation
14	my	relationship	with	god	is
14	my	relationship	with	my	mom
14	my	sake	will	find	it
14	my	side	of	the	car
14	my	stomach	is	in	knots
14	my	ultimate	point	is	that
14	my	understanding	is	that	in
14	my	understanding	of	the	situation
14	my	understanding	of	the	world
14	my	virginity	when	i	was
14	my	way	or	no	way
14	my	way	to	make	sure
14	my	way	to	meet	with
14	my	way	to	the	gym
14	my	way	to	work	and
14	my	whole	life	in	the
14	my	wife	and	daughter	were
14	my	wife	and	i	lived
14	my	wife	and	i	to
14	my	wife	and	kids	and
14	my	wife	gave	me	a
14	my	wife	is	a	teacher
14	my	wife	left	me	for
14	my	wife	was	going	to
14	my	wife	was	in	the
14	my	wife	wo	n't	let
14	my	work	home	with	me
14	myself	from	time	to	time
14	myself	i	was	n't	gon
14	myself	out	of	the	game
14	myself	slowly	but	surely	leaving
14	mystic	seaport	museum	and	historic
13	m	d	edwards	bvsc	mrcvs
13	mad	at	you	right	now
13	made	a	bid	for	the
13	made	a	big	splash	in
13	made	a	commitment	to	be
13	made	a	decision	early	on
13	made	a	great	impact	on
13	made	a	joke	about	it
13	made	a	joke	of	it
13	made	a	joke	out	of
13	made	a	lot	of	headway
13	made	a	lot	of	things
13	made	a	mistake	and	you
13	made	a	mistake	in	my
13	made	a	name	for	myself
13	made	a	phone	call	from
13	made	a	presentation	to	the
13	made	a	pretty	good	team
13	made	a	promise	to	you
13	made	a	run	to	the
13	made	a	serious	mistake	in
13	made	a	verbal	commitment	to
13	made	a	very	strong	case
13	made	a	whole	bunch	of
13	made	about	the	fact	that
13	made	ahead	to	this	point
13	made	an	effort	to	keep
13	made	an	emergency	landing	on
13	made	an	impression	on	him
13	made	at	the	local	level
13	made	at	the	sole	discretion
13	made	by	caldwell	and	company
13	made	by	the	people	who
13	made	clear	that	he	had
13	made	clear	that	it	was
13	made	during	the	course	of
13	made	every	effort	to	be
13	made	for	the	benefit	of
13	made	her	a	household	name
13	made	her	broadway	debut	in
13	made	her	way	around	the
13	made	him	a	national	hero
13	made	him	look	more	like
13	made	him	the	subject	of
13	made	himself	of	no	reputation
13	made	his	debut	in	the
13	made	in	an	effort	to
13	made	in	the	face	of
13	made	in	the	last	decade
13	made	in	the	last	year
13	made	in	the	presence	of
13	made	into	a	movie	starring
13	made	it	a	top	priority
13	made	it	absolutely	clear	that
13	made	it	all	too	easy
13	made	it	back	in	one
13	made	it	back	to	her
13	made	it	clear	i	was
13	made	it	clear	she	did
13	made	it	clear	that	no
13	made	it	clear	that	our
13	made	it	clear	they	are
13	made	it	feel	like	a
13	made	it	hard	for	the
13	made	it	harder	for	the
13	made	it	impossible	to	see
13	made	it	increasingly	difficult	to
13	made	it	plain	that	he
13	made	it	possible	for	many
13	made	it	sound	like	they
13	made	it	to	the	bottom
13	made	it	to	the	moon
13	made	it	to	the	new
13	made	it	to	the	next
13	made	it	to	the	nfl
13	made	it	to	the	supreme
13	made	it	very	clear	the
13	made	me	all	the	more
13	made	me	feel	bad	about
13	made	me	feel	less	alone
13	made	me	feel	that	way
13	made	me	look	like	i
13	made	me	realize	what	a
13	made	me	the	person	i
13	made	me	think	of	that
13	made	me	wonder	if	there
13	made	much	of	an	effort
13	made	my	blood	run	cold
13	made	no	attempt	to	stop
13	made	no	effort	to	conceal
13	made	of	sterner	stuff	than
13	made	right	here	in	the
13	made	sure	it	was	n't
13	made	sure	she	did	n't
13	made	tens	of	millions	of
13	made	that	clear	to	the
13	made	the	choice	to	have
13	made	the	cover	of	the
13	made	the	decision	to	become
13	made	the	decision	to	close
13	made	the	decision	to	put
13	made	the	decision	to	stay
13	made	the	full	potential	of
13	made	the	most	of	a
13	made	the	phone	call	to
13	made	the	point	that	we
13	made	the	right	choice	for
13	made	the	right	choice	with
13	made	the	statement	that	the
13	made	the	trip	to	the
13	made	them	what	they	are
13	made	to	feel	that	they
13	made	to	look	like	the
13	made	up	a	list	of
13	made	up	for	a	lot
13	made	up	of	a	few
13	made	up	of	billions	of
13	made	up	of	representatives	of
13	made	up	the	rest	of
13	made	up	the	whole	story
13	made	up	their	minds	on
13	made	you	want	to	go
13	madison	avenue	in	new	york
13	madly	in	love	with	this
13	magazine	and	the	new	york
13	magic	that	you	weave	so
13	magna	cum	laude	from	the
13	magnified	by	the	fact	that
13	magnitude	of	the	relationship	between
13	mail	coming	back	to	us
13	mailing	address	and	telephone	number
13	mailing	address	even	if	you
13	main	focus	has	been	on
13	main	thing	is	that	we
13	mainly	because	they	do	n't
13	maintain	a	sense	of	humor
13	maintain	that	there	is	a
13	maintained	a	close	relationship	with
13	major	cause	of	death	in
13	major	league	baseball	for	the
13	major	role	in	shaping	the
13	majoring	in	political	science	and
13	majority	leader	robert	j	dole
13	majority	of	all	man-made	materials
13	majority	of	americans	say	they
13	majority	of	americans	want	to
13	majority	of	the	citizens	of
13	majority	of	the	people	i
13	majority	of	the	population	would
13	majority	of	the	qualified	electors
13	make	a	better	place	for
13	make	a	big	splash	in
13	make	a	big	stink	about
13	make	a	buck	off	of
13	make	a	career	in	the
13	make	a	comment	on	the
13	make	a	decision	about	who
13	make	a	decision	for	the
13	make	a	decision	right	now
13	make	a	deep	playoff	run
13	make	a	difference	in	his
13	make	a	difference	in	that
13	make	a	fight	of	it
13	make	a	fine	addition	to
13	make	a	girl	feel	special
13	make	a	good-faith	effort	to
13	make	a	joyful	noise	unto
13	make	a	lot	of	enemies
13	make	a	lot	of	good
13	make	a	lot	of	trouble
13	make	a	mark	in	the
13	make	a	move	on	him
13	make	a	movie	about	it
13	make	a	name	for	itself
13	make	a	note	of	this
13	make	a	point	of	not
13	make	a	point	to	the
13	make	a	pretty	good	living
13	make	a	profit	in	the
13	make	a	return	trip	to
13	make	a	shitload	of	money
13	make	a	special	trip	to
13	make	a	statement	that	i
13	make	a	strong	argument	that
13	make	a	virtue	out	of
13	make	all	kinds	of	things
13	make	america	a	better	place
13	make	an	appointment	with	dr
13	make	an	exception	for	the
13	make	an	exception	for	you
13	make	an	impact	on	their
13	make	any	changes	to	the
13	make	best	use	of	the
13	make	changes	in	their	lives
13	make	enough	money	to	support
13	make	enough	of	a	difference
13	make	fun	of	him	and
13	make	good	on	the	promise
13	make	her	way	down	the
13	make	him	a	one-term	president
13	make	him	express	how	he
13	make	him	feel	better	about
13	make	him	part	of	the
13	make	his	soul	an	offering
13	make	his	way	down	the
13	make	in	order	to	get
13	make	it	a	big	one
13	make	it	a	federal	crime
13	make	it	a	goal	to
13	make	it	a	place	where
13	make	it	a	point	of
13	make	it	all	but	impossible
13	make	it	as	clear	as
13	make	it	as	comfortable	as
13	make	it	back	to	their
13	make	it	clear	that	when
13	make	it	clear	to	all
13	make	it	difficult	to	determine
13	make	it	easier	for	customers
13	make	it	easier	for	women
13	make	it	easy	for	us
13	make	it	easy	to	use
13	make	it	hard	for	a
13	make	it	hard	for	her
13	make	it	harder	and	harder
13	make	it	harder	for	a
13	make	it	harder	for	us
13	make	it	harder	to	see
13	make	it	impossible	for	her
13	make	it	impossible	to	print
13	make	it	into	the	next
13	make	it	just	a	little
13	make	it	more	comfortable	for
13	make	it	more	like	a
13	make	it	possible	for	women
13	make	it	possible	to	get
13	make	it	really	easy	for
13	make	it	seem	that	the
13	make	it	so	that	he
13	make	it	so	that	it
13	make	it	so	that	we
13	make	it	sound	so	simple
13	make	it	their	mission	to
13	make	it	to	one	of
13	make	it	to	the	floor
13	make	it	to	the	show
13	make	it	worth	his	while
13	make	it	your	business	to
13	make	life	very	difficult	for
13	make	lots	and	lots	of
13	make	me	ask	you	again
13	make	me	come	down	there
13	make	me	one	with	everything
13	make	me	pay	for	it
13	make	me	think	of	the
13	make	me	want	to	do
13	make	money	off	of	this
13	make	more	money	than	he
13	make	much	more	sense	to
13	make	much	of	an	effort
13	make	no	distinction	between	the
13	make	our	country	a	better
13	make	people	feel	better	about
13	make	people	feel	good	about
13	make	sense	of	the	fact
13	make	sense	of	the	universe
13	make	some	hard	decisions	about
13	make	some	money	off	of
13	make	some	plans	for	the
13	make	something	of	their	lives
13	make	something	positive	out	of
13	make	students	aware	of	the
13	make	sure	everyone	in	the
13	make	sure	everything	was	in
13	make	sure	he	would	n't
13	make	sure	i	got	it
13	make	sure	i	had	a
13	make	sure	it	was	really
13	make	sure	she	had	n't
13	make	sure	she	has	a
13	make	sure	that	as	we
13	make	sure	that	both	of
13	make	sure	that	he	or
13	make	sure	that	he	would
13	make	sure	that	she	has
13	make	sure	that	that	is
13	make	sure	that	the	first
13	make	sure	that	we	bring
13	make	sure	that	we	go
13	make	sure	that	you	check
13	make	sure	that	you	follow
13	make	sure	that	you	stay
13	make	sure	there	would	be
13	make	sure	they	know	about
13	make	sure	things	do	n't
13	make	sure	we	are	doing
13	make	sure	we	got	the
13	make	sure	we	have	an
13	make	sure	we	keep	the
13	make	sure	you	are	ready
13	make	sure	you	get	home
13	make	sure	you	get	this
13	make	sure	you	give	me
13	make	sure	you	give	them
13	make	sure	you	show	up
13	make	sure	your	home	is
13	make	sweet	love	to	you
13	make	that	up	to	you
13	make	the	best	of	our
13	make	the	case	for	his
13	make	the	choice	to	be
13	make	the	difference	in	this
13	make	the	final	decision	about
13	make	the	most	of	each
13	make	the	move	to	the
13	make	the	same	mistakes	as
13	make	the	same	mistakes	over
13	make	the	system	work	for
13	make	the	united	states	more
13	make	the	world	go	around
13	make	their	living	on	the
13	make	their	own	choices	in
13	make	them	feel	better	about
13	make	them	like	that	anymore
13	make	them	more	attractive	to
13	make	them	pay	for	what
13	make	themselves	rich	by	making
13	make	these	kinds	of	decisions
13	make	things	more	difficult	for
13	make	things	worse	for	the
13	make	this	a	better	country
13	make	this	as	easy	as
13	make	up	a	list	of
13	make	up	a	story	that
13	make	up	a	very	small
13	make	up	for	all	those
13	make	up	for	lost	ground
13	make	up	for	the	decline
13	make	up	for	years	of
13	make	up	his	mind	and
13	make	up	his	mind	which
13	make	up	its	mind	about
13	make	up	my	mind	to
13	make	up	our	own	minds
13	make	up	something	like	that
13	make	up	their	minds	for
13	make	way	for	the	king
13	make	you	a	little	nervous
13	make	you	an	offer	you
13	make	you	feel	better	than
13	make	you	feel	like	that
13	make	you	stop	and	think
13	makes	a	house	a	home
13	makes	a	valuable	contribution	to
13	makes	a	very	good	case
13	makes	all	kinds	of	sense
13	makes	far	more	sense	to
13	makes	for	a	good	story
13	makes	his	directorial	debut	with
13	makes	his	way	to	a
13	makes	it	a	little	harder
13	makes	it	clear	that	these
13	makes	it	difficult	to	be
13	makes	it	difficult	to	have
13	makes	it	easier	to	use
13	makes	it	easy	for	me
13	makes	it	easy	for	us
13	makes	it	easy	to	forget
13	makes	it	harder	for	me
13	makes	it	impossible	to	do
13	makes	it	more	likely	you
13	makes	it	possible	to	see
13	makes	it	possible	to	use
13	makes	it	really	hard	for
13	makes	it	too	easy	for
13	makes	it	unlikely	that	the
13	makes	life	a	lot	easier
13	makes	me	feel	better	knowing
13	makes	me	feel	like	he
